date,year,month,period,region,customer_segment,product_category,product_id,units_sold,list_price,net_price,discount_pct,cost_per_unit,gross_margin_pct,revenue,gross_profit,marketing_campaign_flag,marketing_spend,competitor_price_index,category_market_index,inflation_index,season_index,order_frequency,_true_elasticity
2024-03-01,2024,3,15,South,Municipal,Residential Filters,RES-001,1,40.45,38.86,0.0393,22.01,0.4337,38.86,16.85,0,0.0,1.036,0.9962,1.0352,0.91,3.574,-1.5576
2024-04-01,2024,4,16,South,Municipal,Residential Filters,RES-001,2,34.12,34.12,0.0,22.01,0.355,68.24,24.23,0,0.0,1.0789,1.0165,1.0362,1.0,1.128,-1.5576
2024-05-01,2024,5,17,South,Municipal,Residential Filters,RES-001,3,32.52,28.39,0.1269,22.01,0.2249,85.18,19.16,0,0.0,1.0752,1.0266,1.0364,1.09,2.207,-1.5576
2024-06-01,2024,6,18,South,Municipal,Residential Filters,RES-001,2,40.34,37.2,0.078,22.01,0.4084,74.39,30.38,0,0.0,1.0025,0.9957,1.0302,1.1559,3.153,-1.5576
2024-07-01,2024,7,19,South,Municipal,Residential Filters,RES-001,2,38.47,37.01,0.038,22.01,0.4054,74.02,30.0,0,0.0,0.996,1.011,1.0445,1.18,4.087,-1.5576
2024-08-01,2024,8,20,South,Municipal,Residential Filters,RES-001,2,38.57,36.63,0.0503,22.01,0.3993,73.26,29.25,1,10213.05,0.9888,0.997,1.0431,1.1559,0.5,-1.5576
2024-09-01,2024,9,21,South,Municipal,Residential Filters,RES-001,2,40.34,36.51,0.0949,22.01,0.3973,73.02,29.01,0,0.0,0.9365,0.9807,1.0484,1.09,2.193,-1.5576
2024-10-01,2024,10,22,South,Municipal,Residential Filters,RES-001,2,31.39,29.02,0.0756,22.01,0.2417,58.04,14.03,1,10246.58,0.9567,0.9636,1.0423,1.0,2.731,-1.5576
2024-11-01,2024,11,23,South,Municipal,Residential Filters,RES-001,1,37.5,37.5,0.0,22.01,0.4131,37.5,15.49,0,0.0,0.9317,0.9769,1.0525,0.91,0.836,-1.5576
2024-12-01,2024,12,24,South,Municipal,Residential Filters,RES-001,2,36.97,34.74,0.0602,22.01,0.3666,69.48,25.47,0,0.0,0.9408,0.9835,1.0464,0.8441,2.02,-1.5576
2025-01-01,2025,1,25,South,Municipal,Residential Filters,RES-001,1,36.54,35.86,0.0188,22.01,0.3863,35.86,13.85,0,0.0,0.9263,0.9782,1.0415,0.82,2.985,-1.5576
2025-02-01,2025,2,26,South,Municipal,Residential Filters,RES-001,2,36.7,32.17,0.1234,22.01,0.316,64.34,20.33,0,0.0,0.9504,0.9219,1.0576,0.8441,1.275,-1.5576
2025-03-01,2025,3,27,South,Municipal,Residential Filters,RES-001,2,40.31,38.02,0.057,22.01,0.4211,76.03,32.02,1,9471.27,0.8676,0.9442,1.0577,0.91,3.053,-1.5576
2025-04-01,2025,4,28,South,Municipal,Residential Filters,RES-001,2,36.11,33.1,0.0834,22.01,0.3352,66.21,22.2,0,0.0,0.9105,0.9598,1.0484,1.0,1.955,-1.5576
2025-05-01,2025,5,29,South,Municipal,Residential Filters,RES-001,2,34.03,31.7,0.0684,22.01,0.3058,63.4,19.39,0,0.0,0.9755,0.9611,1.0475,1.09,5.282,-1.5576
2025-06-01,2025,6,30,South,Municipal,Residential Filters,RES-001,2,31.0,28.54,0.0793,22.01,0.2291,57.09,13.08,0,0.0,0.9402,0.9599,1.0517,1.1559,1.711,-1.5576
2025-07-01,2025,7,31,South,Municipal,Residential Filters,RES-001,2,35.76,32.54,0.0899,22.01,0.3237,65.08,21.07,0,0.0,0.9003,0.9909,1.0681,1.18,1.32,-1.5576
2025-08-01,2025,8,32,South,Municipal,Residential Filters,RES-001,2,39.25,36.34,0.0741,22.01,0.3944,72.68,28.67,0,0.0,0.8994,0.9326,1.0698,1.1559,2.411,-1.5576
2025-09-01,2025,9,33,South,Municipal,Residential Filters,RES-001,2,35.41,33.38,0.0574,22.01,0.3407,66.75,22.74,0,0.0,0.9175,0.9608,1.0601,1.09,4.511,-1.5576
2025-10-01,2025,10,34,South,Municipal,Residential Filters,RES-001,1,39.28,37.2,0.053,22.01,0.4084,37.2,15.19,0,0.0,0.9417,0.9284,1.0704,1.0,3.156,-1.5576
2025-11-01,2025,11,35,South,Municipal,Residential Filters,RES-001,2,36.72,34.85,0.0507,22.01,0.3686,69.71,25.7,1,9912.16,0.9604,0.9395,1.0659,0.91,2.386,-1.5576
2025-12-01,2025,12,36,South,Municipal,Residential Filters,RES-001,1,37.74,34.4,0.0886,22.01,0.3602,34.4,12.39,1,5680.14,1.0441,0.9714,1.0775,0.8441,2.354,-1.5576
2023-01-01,2023,1,1,South,Municipal,Residential Filters,RES-002,1,35.88,32.61,0.0911,23.11,0.2914,32.61,9.5,0,0.0,0.9735,1.0158,1.005,0.82,2.676,-1.5576
2023-02-01,2023,2,2,South,Municipal,Residential Filters,RES-002,1,44.8,39.43,0.1199,23.11,0.4139,39.43,16.32,0,0.0,0.9724,1.0741,1.0009,0.8441,3.782,-1.5576
2023-03-01,2023,3,3,South,Municipal,Residential Filters,RES-002,1,41.73,40.4,0.0318,23.11,0.428,40.4,17.29,0,0.0,0.9842,1.0156,1.0002,0.91,5.529,-1.5576
2023-04-01,2023,4,4,South,Municipal,Residential Filters,RES-002,2,34.06,30.6,0.1015,23.11,0.2448,61.2,14.98,0,0.0,0.9774,1.0484,1.0028,1.0,3.391,-1.5576
2023-05-01,2023,5,5,South,Municipal,Residential Filters,RES-002,2,33.52,32.07,0.0431,23.11,0.2795,64.15,17.93,0,0.0,1.0427,1.0487,1.013,1.09,0.5,-1.5576
2023-06-01,2023,6,6,South,Municipal,Residential Filters,RES-002,2,35.81,35.81,0.0,23.11,0.3547,71.62,25.41,0,0.0,1.0318,1.0465,0.9987,1.1559,3.27,-1.5576
2023-07-01,2023,7,7,South,Municipal,Residential Filters,RES-002,2,36.17,33.58,0.0716,23.11,0.3119,67.17,20.95,0,0.0,0.9856,1.0376,1.0201,1.18,3.416,-1.5576
2023-08-01,2023,8,8,South,Municipal,Residential Filters,RES-002,2,38.73,38.58,0.0038,23.11,0.401,77.16,30.94,0,0.0,1.0404,1.0056,1.0236,1.1559,2.079,-1.5576
2023-09-01,2023,9,9,South,Municipal,Residential Filters,RES-002,2,36.18,32.31,0.107,23.11,0.2848,64.62,18.41,0,0.0,1.0128,1.0374,1.0262,1.09,3.051,-1.5576
2023-10-01,2023,10,10,South,Municipal,Residential Filters,RES-002,2,34.18,33.44,0.0216,23.11,0.3091,66.89,20.67,1,10091.8,1.0185,1.014,1.0222,1.0,1.87,-1.5576
2023-11-01,2023,11,11,South,Municipal,Residential Filters,RES-002,1,36.8,34.81,0.0539,23.11,0.3362,34.81,11.7,0,0.0,0.999,1.0293,1.0267,0.91,2.104,-1.5576
2023-12-01,2023,12,12,South,Municipal,Residential Filters,RES-002,1,41.05,41.05,0.0,23.11,0.4371,41.05,17.95,0,0.0,1.0703,1.0297,1.0277,0.8441,2.535,-1.5576
2024-01-01,2024,1,13,South,Municipal,Residential Filters,RES-002,1,39.42,38.87,0.0141,23.11,0.4055,38.87,15.76,0,0.0,0.999,1.0209,1.0262,0.82,2.294,-1.5576
2024-02-01,2024,2,14,South,Municipal,Residential Filters,RES-002,2,35.29,30.41,0.1383,23.11,0.24,60.81,14.6,0,0.0,1.0162,1.0172,1.0326,0.8441,2.854,-1.5576
2024-03-01,2024,3,15,South,Municipal,Residential Filters,RES-002,1,37.83,34.95,0.0762,23.11,0.3388,34.95,11.84,0,0.0,0.9595,1.0081,1.0185,0.91,3.826,-1.5576
2024-04-01,2024,4,16,South,Municipal,Residential Filters,RES-002,1,37.24,34.31,0.0786,23.11,0.3265,34.31,11.2,0,0.0,0.9855,1.0099,1.03,1.0,1.322,-1.5576
2024-05-01,2024,5,17,South,Municipal,Residential Filters,RES-002,2,36.6,35.59,0.0275,23.11,0.3507,71.18,24.96,0,0.0,1.014,0.9522,1.0296,1.09,3.448,-1.5576
2024-06-01,2024,6,18,South,Municipal,Residential Filters,RES-002,2,39.81,37.85,0.0492,23.11,0.3895,75.71,29.49,1,4863.2,1.0059,0.9956,1.0421,1.1559,2.509,-1.5576
2024-07-01,2024,7,19,South,Municipal,Residential Filters,RES-002,2,37.34,34.8,0.0679,23.11,0.336,69.61,23.39,0,0.0,0.9581,0.9535,1.0454,1.18,3.197,-1.5576
2024-08-01,2024,8,20,South,Municipal,Residential Filters,RES-002,2,39.45,37.11,0.0593,23.11,0.3773,74.22,28.0,0,0.0,0.9551,1.0351,1.0358,1.1559,6.214,-1.5576
2024-09-01,2024,9,21,South,Municipal,Residential Filters,RES-002,2,37.23,33.36,0.1039,23.11,0.3072,66.71,20.5,1,8113.6,1.0136,0.9712,1.0413,1.09,2.425,-1.5576
2024-10-01,2024,10,22,South,Municipal,Residential Filters,RES-002,1,40.24,37.72,0.0626,23.11,0.3873,37.72,14.61,0,0.0,0.8867,1.0004,1.037,1.0,0.5,-1.5576
2024-11-01,2024,11,23,South,Municipal,Residential Filters,RES-002,1,39.84,37.34,0.0626,23.11,0.3812,37.34,14.23,0,0.0,0.9755,0.984,1.038,0.91,4.85,-1.5576
2024-12-01,2024,12,24,South,Municipal,Residential Filters,RES-002,2,34.2,30.49,0.1086,23.11,0.2421,60.98,14.76,0,0.0,0.9584,0.9841,1.044,0.8441,1.818,-1.5576
2025-01-01,2025,1,25,South,Municipal,Residential Filters,RES-002,1,39.11,38.34,0.0197,23.11,0.3972,38.34,15.23,0,0.0,0.9177,0.9778,1.0444,0.82,1.472,-1.5576
2025-02-01,2025,2,26,South,Municipal,Residential Filters,RES-002,1,43.15,40.07,0.0714,23.11,0.4234,40.07,16.97,0,0.0,0.9241,0.951,1.0576,0.8441,0.792,-1.5576
2025-03-01,2025,3,27,South,Municipal,Residential Filters,RES-002,2,35.76,32.06,0.1035,23.11,0.2793,64.12,17.91,0,0.0,0.9066,0.9693,1.0512,0.91,2.514,-1.5576
2025-04-01,2025,4,28,South,Municipal,Residential Filters,RES-002,2,34.12,31.21,0.0853,23.11,0.2595,62.41,16.19,0,0.0,0.9538,0.9389,1.0622,1.0,3.193,-1.5576
2025-05-01,2025,5,29,South,Municipal,Residential Filters,RES-002,1,35.53,34.46,0.0302,23.11,0.3293,34.46,11.35,0,0.0,0.9416,0.9528,1.0504,1.09,3.248,-1.5576
2025-06-01,2025,6,30,South,Municipal,Residential Filters,RES-002,2,39.84,37.16,0.0674,23.11,0.3781,74.32,28.1,0,0.0,0.9201,0.9728,1.0574,1.1559,1.661,-1.5576
2025-07-01,2025,7,31,South,Municipal,Residential Filters,RES-002,2,37.24,34.68,0.0687,23.11,0.3337,69.36,23.15,0,0.0,0.9148,0.9523,1.0554,1.18,2.148,-1.5576
2025-08-01,2025,8,32,South,Municipal,Residential Filters,RES-002,2,35.83,33.73,0.0587,23.11,0.3148,67.45,21.24,1,7596.53,0.9671,0.9595,1.0616,1.1559,2.821,-1.5576
2025-09-01,2025,9,33,South,Municipal,Residential Filters,RES-002,1,39.49,36.72,0.0701,23.11,0.3707,36.72,13.61,0,0.0,0.9015,0.9608,1.0736,1.09,1.739,-1.5576
2025-10-01,2025,10,34,South,Municipal,Residential Filters,RES-002,1,40.47,37.47,0.074,23.11,0.3833,37.47,14.36,0,0.0,0.9131,0.9566,1.0763,1.0,0.767,-1.5576
2025-11-01,2025,11,35,South,Municipal,Residential Filters,RES-002,1,36.16,33.6,0.0709,23.11,0.3123,33.6,10.49,0,0.0,0.9466,0.9879,1.0745,0.91,0.785,-1.5576
2025-12-01,2025,12,36,South,Municipal,Residential Filters,RES-002,2,37.68,33.74,0.1048,23.11,0.315,67.47,21.25,1,5395.62,0.9921,0.9518,1.0725,0.8441,2.699,-1.5576
2023-01-01,2023,1,1,South,Municipal,Residential Filters,RES-003,2,27.24,26.4,0.031,18.82,0.2869,52.8,15.15,1,3940.44,1.0141,1.0375,0.9935,0.82,3.508,-1.5576
2023-02-01,2023,2,2,South,Municipal,Residential Filters,RES-003,1,27.33,24.94,0.0873,18.82,0.2453,24.94,6.12,0,0.0,1.0428,1.0512,0.9963,0.8441,4.23,-1.5576
2023-03-01,2023,3,3,South,Municipal,Residential Filters,RES-003,1,28.48,26.62,0.0653,18.82,0.2928,26.62,7.8,0,0.0,1.1193,1.0398,1.0074,0.91,1.614,-1.5576
2023-04-01,2023,4,4,South,Municipal,Residential Filters,RES-003,2,26.16,24.14,0.0769,18.82,0.2204,48.29,10.64,1,2424.95,1.0378,1.0184,1.0094,1.0,3.411,-1.5576
2023-05-01,2023,5,5,South,Municipal,Residential Filters,RES-003,1,28.75,27.8,0.0331,18.82,0.3228,27.8,8.97,0,0.0,1.0214,1.0459,1.0083,1.09,3.274,-1.5576
2023-06-01,2023,6,6,South,Municipal,Residential Filters,RES-003,2,26.88,26.3,0.0216,18.82,0.2844,52.61,14.96,1,1521.45,1.0594,1.0166,1.0121,1.1559,1.097,-1.5576
2023-07-01,2023,7,7,South,Municipal,Residential Filters,RES-003,2,30.06,27.86,0.0732,18.82,0.3244,55.73,18.08,0,0.0,1.1288,1.0431,1.0031,1.18,2.779,-1.5576
2023-08-01,2023,8,8,South,Municipal,Residential Filters,RES-003,2,31.48,28.35,0.0994,18.82,0.336,56.7,19.05,0,0.0,1.0825,1.0143,1.0218,1.1559,2.839,-1.5576
2023-09-01,2023,9,9,South,Municipal,Residential Filters,RES-003,2,30.05,28.33,0.057,18.82,0.3356,56.67,19.02,0,0.0,1.1162,0.9914,1.024,1.09,4.117,-1.5576
2023-10-01,2023,10,10,South,Municipal,Residential Filters,RES-003,1,28.96,27.57,0.0479,18.82,0.3172,27.57,8.75,0,0.0,1.0961,0.9967,1.0217,1.0,1.533,-1.5576
2023-11-01,2023,11,11,South,Municipal,Residential Filters,RES-003,1,29.97,28.33,0.0547,18.82,0.3355,28.33,9.5,0,0.0,1.077,1.0157,1.0296,0.91,3.477,-1.5576
2023-12-01,2023,12,12,South,Municipal,Residential Filters,RES-003,1,28.35,26.05,0.0811,18.82,0.2775,26.05,7.23,0,0.0,1.1031,0.973,1.0147,0.8441,5.058,-1.5576
2024-01-01,2024,1,13,South,Municipal,Residential Filters,RES-003,1,26.89,25.45,0.0537,18.82,0.2603,25.45,6.62,0,0.0,1.1017,0.9937,1.029,0.82,1.904,-1.5576
2024-02-01,2024,2,14,South,Municipal,Residential Filters,RES-003,1,28.13,27.95,0.0066,18.82,0.3264,27.95,9.12,0,0.0,1.1038,1.0274,1.0237,0.8441,3.236,-1.5576
2024-03-01,2024,3,15,South,Municipal,Residential Filters,RES-003,2,27.56,25.74,0.0662,18.82,0.2686,51.48,13.83,1,9083.41,1.0768,0.9975,1.0358,0.91,2.909,-1.5576
2024-04-01,2024,4,16,South,Municipal,Residential Filters,RES-003,2,27.96,24.09,0.1386,18.82,0.2186,48.18,10.53,0,0.0,1.1017,1.0176,1.0301,1.0,1.308,-1.5576
2024-05-01,2024,5,17,South,Municipal,Residential Filters,RES-003,2,26.61,25.95,0.0245,18.82,0.2747,51.91,14.26,0,0.0,1.0469,0.9943,1.0361,1.09,2.358,-1.5576
2024-06-01,2024,6,18,South,Municipal,Residential Filters,RES-003,2,29.95,26.61,0.1114,18.82,0.2927,53.23,15.58,1,9314.25,1.0295,0.9844,1.0346,1.1559,2.282,-1.5576
2024-07-01,2024,7,19,South,Municipal,Residential Filters,RES-003,2,29.77,26.31,0.1161,18.82,0.2846,52.62,14.98,1,7277.96,1.0927,1.0185,1.0371,1.18,3.859,-1.5576
2024-08-01,2024,8,20,South,Municipal,Residential Filters,RES-003,1,33.21,31.96,0.0377,18.82,0.411,31.96,13.14,0,0.0,1.0239,0.9839,1.0412,1.1559,2.664,-1.5576
2024-09-01,2024,9,21,South,Municipal,Residential Filters,RES-003,1,32.07,31.58,0.0154,18.82,0.4039,31.58,12.75,0,0.0,1.0251,0.9625,1.037,1.09,1.689,-1.5576
2024-10-01,2024,10,22,South,Municipal,Residential Filters,RES-003,1,31.78,28.66,0.0983,18.82,0.3432,28.66,9.84,1,4663.56,0.9862,0.9877,1.0442,1.0,3.335,-1.5576
2024-11-01,2024,11,23,South,Municipal,Residential Filters,RES-003,2,25.93,22.97,0.1139,18.82,0.1806,45.94,8.3,0,0.0,1.0581,0.9867,1.0402,0.91,3.376,-1.5576
2024-12-01,2024,12,24,South,Municipal,Residential Filters,RES-003,1,30.56,27.57,0.0979,18.82,0.3173,27.57,8.75,0,0.0,1.0095,0.9652,1.0404,0.8441,2.36,-1.5576
2025-01-01,2025,1,25,South,Municipal,Residential Filters,RES-003,1,32.71,28.95,0.115,18.82,0.3498,28.95,10.13,0,0.0,1.021,0.964,1.0429,0.82,2.399,-1.5576
2025-02-01,2025,2,26,South,Municipal,Residential Filters,RES-003,1,29.66,28.01,0.0556,18.82,0.3281,28.01,9.19,0,0.0,0.983,0.9361,1.0472,0.8441,3.948,-1.5576
2025-03-01,2025,3,27,South,Municipal,Residential Filters,RES-003,1,27.2,26.81,0.0144,18.82,0.2978,26.81,7.98,0,0.0,1.0065,0.9565,1.0535,0.91,2.45,-1.5576
2025-04-01,2025,4,28,South,Municipal,Residential Filters,RES-003,2,29.32,26.11,0.1096,18.82,0.279,52.21,14.57,1,7503.01,0.9578,0.9671,1.0521,1.0,2.346,-1.5576
2025-05-01,2025,5,29,South,Municipal,Residential Filters,RES-003,1,30.36,28.99,0.0449,18.82,0.3508,28.99,10.17,0,0.0,0.9941,0.9419,1.0475,1.09,1.975,-1.5576
2025-06-01,2025,6,30,South,Municipal,Residential Filters,RES-003,2,29.0,26.73,0.0782,18.82,0.2958,53.46,15.82,0,0.0,1.0223,0.9664,1.0533,1.1559,2.204,-1.5576
2025-07-01,2025,7,31,South,Municipal,Residential Filters,RES-003,2,28.93,27.41,0.0526,18.82,0.3131,54.81,17.16,0,0.0,1.0354,0.9477,1.0563,1.18,5.105,-1.5576
2025-08-01,2025,8,32,South,Municipal,Residential Filters,RES-003,1,30.65,29.31,0.0437,18.82,0.3577,29.31,10.48,0,0.0,0.962,0.9612,1.0591,1.1559,4.616,-1.5576
2025-09-01,2025,9,33,South,Municipal,Residential Filters,RES-003,2,28.4,26.32,0.0733,18.82,0.2848,52.64,14.99,1,3911.88,1.014,0.9478,1.06,1.09,0.5,-1.5576
2025-10-01,2025,10,34,South,Municipal,Residential Filters,RES-003,1,35.02,34.43,0.0166,18.82,0.4533,34.43,15.61,0,0.0,1.0574,0.9462,1.0667,1.0,0.822,-1.5576
2025-11-01,2025,11,35,South,Municipal,Residential Filters,RES-003,1,29.89,26.85,0.1018,18.82,0.2989,26.85,8.02,0,0.0,0.9716,0.9686,1.0658,0.91,5.203,-1.5576
2025-12-01,2025,12,36,South,Municipal,Residential Filters,RES-003,1,32.21,30.11,0.065,18.82,0.3749,30.11,11.29,0,0.0,0.9252,0.9643,1.0646,0.8441,1.249,-1.5576
2023-01-01,2023,1,1,South,Municipal,Residential Filters,RES-004,2,36.39,30.1,0.173,22.69,0.2459,60.19,14.8,1,5463.41,0.9599,1.0216,1.0074,0.82,5.392,-1.5576
2023-02-01,2023,2,2,South,Municipal,Residential Filters,RES-004,2,35.24,34.43,0.0228,22.69,0.3409,68.86,23.47,0,0.0,0.9856,1.0391,1.0005,0.8441,3.605,-1.5576
2023-03-01,2023,3,3,South,Municipal,Residential Filters,RES-004,2,33.32,30.21,0.0932,22.69,0.2488,60.42,15.03,1,7353.88,1.0396,1.044,1.0057,0.91,1.824,-1.5576
2023-04-01,2023,4,4,South,Municipal,Residential Filters,RES-004,2,38.77,36.33,0.0629,22.69,0.3754,72.66,27.27,0,0.0,1.0244,0.9972,1.0017,1.0,2.654,-1.5576
2023-05-01,2023,5,5,South,Municipal,Residential Filters,RES-004,2,33.48,32.68,0.0238,22.69,0.3056,65.36,19.97,0,0.0,1.0041,1.0206,0.997,1.09,1.962,-1.5576
2023-06-01,2023,6,6,South,Municipal,Residential Filters,RES-004,2,36.61,33.94,0.0729,22.69,0.3314,67.89,22.5,0,0.0,1.0244,1.0372,1.0054,1.1559,4.845,-1.5576
2023-07-01,2023,7,7,South,Municipal,Residential Filters,RES-004,2,34.42,32.32,0.061,22.69,0.2978,64.64,19.25,0,0.0,0.989,1.0276,1.0107,1.18,1.841,-1.5576
2023-08-01,2023,8,8,South,Municipal,Residential Filters,RES-004,2,37.66,36.41,0.0332,22.69,0.3767,72.82,27.44,0,0.0,1.0583,1.0225,1.0086,1.1559,2.343,-1.5576
2023-09-01,2023,9,9,South,Municipal,Residential Filters,RES-004,2,38.19,33.18,0.1313,22.69,0.3159,66.35,20.96,0,0.0,1.0656,1.0302,1.0058,1.09,3.486,-1.5576
2023-10-01,2023,10,10,South,Municipal,Residential Filters,RES-004,2,42.67,41.82,0.0198,22.69,0.4573,83.64,38.25,1,3525.52,1.0684,1.0337,1.0182,1.0,2.568,-1.5576
2023-11-01,2023,11,11,South,Municipal,Residential Filters,RES-004,2,32.84,30.99,0.0562,22.69,0.2678,61.99,16.6,0,0.0,1.033,1.0096,1.0233,0.91,1.686,-1.5576
2023-12-01,2023,12,12,South,Municipal,Residential Filters,RES-004,2,35.55,34.72,0.0232,22.69,0.3465,69.45,24.06,1,6336.82,1.0329,1.0137,1.0176,0.8441,1.199,-1.5576
2024-01-01,2024,1,13,South,Municipal,Residential Filters,RES-004,2,38.47,35.4,0.0797,22.69,0.359,70.81,25.42,0,0.0,0.9836,1.0103,1.0245,0.82,1.6,-1.5576
2024-02-01,2024,2,14,South,Municipal,Residential Filters,RES-004,2,36.97,35.88,0.0296,22.69,0.3675,71.76,26.37,1,5578.24,1.0111,1.0155,1.0328,0.8441,2.475,-1.5576
2024-03-01,2024,3,15,South,Municipal,Residential Filters,RES-004,2,36.83,33.64,0.0866,22.69,0.3253,67.28,21.89,0,0.0,0.9875,0.9953,1.0243,0.91,1.27,-1.5576
2024-04-01,2024,4,16,South,Municipal,Residential Filters,RES-004,2,37.25,35.58,0.0449,22.69,0.3621,71.16,25.77,0,0.0,1.0106,0.9907,1.0229,1.0,3.931,-1.5576
2024-05-01,2024,5,17,South,Municipal,Residential Filters,RES-004,2,34.91,31.21,0.1057,22.69,0.273,62.43,17.04,0,0.0,0.974,0.9693,1.0343,1.09,4.344,-1.5576
2024-06-01,2024,6,18,South,Municipal,Residential Filters,RES-004,3,34.6,32.6,0.058,22.69,0.3038,97.79,29.71,0,0.0,1.0472,1.011,1.0408,1.1559,2.888,-1.5576
2024-07-01,2024,7,19,South,Municipal,Residential Filters,RES-004,2,39.09,36.31,0.0713,22.69,0.3749,72.61,27.23,0,0.0,0.9722,1.0113,1.035,1.18,2.693,-1.5576
2024-08-01,2024,8,20,South,Municipal,Residential Filters,RES-004,3,31.57,30.35,0.0387,22.69,0.2522,91.05,22.96,0,0.0,0.9544,0.9896,1.032,1.1559,5.824,-1.5576
2024-09-01,2024,9,21,South,Municipal,Residential Filters,RES-004,2,39.49,37.88,0.0407,22.69,0.401,75.77,30.38,0,0.0,0.9845,1.0372,1.0398,1.09,2.579,-1.5576
2024-10-01,2024,10,22,South,Municipal,Residential Filters,RES-004,3,35.95,34.32,0.0451,22.69,0.3388,102.97,34.89,1,2284.63,0.9738,0.9545,1.0418,1.0,2.661,-1.5576
2024-11-01,2024,11,23,South,Municipal,Residential Filters,RES-004,2,36.1,32.66,0.0955,22.69,0.3051,65.31,19.93,0,0.0,0.8807,0.9687,1.0408,0.91,3.626,-1.5576
2024-12-01,2024,12,24,South,Municipal,Residential Filters,RES-004,2,32.89,28.53,0.1327,22.69,0.2045,57.05,11.66,0,0.0,0.9529,0.9678,1.0507,0.8441,2.562,-1.5576
2025-01-01,2025,1,25,South,Municipal,Residential Filters,RES-004,2,35.24,32.57,0.0758,22.69,0.3033,65.14,19.76,0,0.0,0.9278,0.9449,1.0445,0.82,4.444,-1.5576
2025-02-01,2025,2,26,South,Municipal,Residential Filters,RES-004,2,34.62,32.0,0.0757,22.69,0.2908,64.0,18.61,0,0.0,0.9882,0.9611,1.0534,0.8441,2.442,-1.5576
2025-03-01,2025,3,27,South,Municipal,Residential Filters,RES-004,2,36.55,32.33,0.1153,22.69,0.2981,64.67,19.28,0,0.0,0.9334,0.9737,1.0536,0.91,1.89,-1.5576
2025-04-01,2025,4,28,South,Municipal,Residential Filters,RES-004,2,31.71,29.07,0.0832,22.69,0.2193,58.14,12.75,0,0.0,0.9397,0.9872,1.0518,1.0,4.149,-1.5576
2025-05-01,2025,5,29,South,Municipal,Residential Filters,RES-004,2,35.37,34.06,0.037,22.69,0.3337,68.12,22.74,1,2111.59,1.0019,0.9452,1.0616,1.09,1.445,-1.5576
2025-06-01,2025,6,30,South,Municipal,Residential Filters,RES-004,2,36.42,34.57,0.0506,22.69,0.3436,69.14,23.75,0,0.0,0.9407,0.9844,1.0698,1.1559,2.209,-1.5576
2025-07-01,2025,7,31,South,Municipal,Residential Filters,RES-004,2,36.42,34.52,0.052,22.69,0.3426,69.04,23.66,0,0.0,0.895,0.9744,1.0662,1.18,2.51,-1.5576
2025-08-01,2025,8,32,South,Municipal,Residential Filters,RES-004,2,33.62,32.28,0.0398,22.69,0.297,64.56,19.17,0,0.0,0.896,0.9662,1.0609,1.1559,1.025,-1.5576
2025-09-01,2025,9,33,South,Municipal,Residential Filters,RES-004,2,38.14,34.95,0.0835,22.69,0.3507,69.91,24.52,0,0.0,0.9403,0.9661,1.0589,1.09,2.019,-1.5576
2025-10-01,2025,10,34,South,Municipal,Residential Filters,RES-004,2,39.59,35.98,0.0913,22.69,0.3692,71.95,26.57,0,0.0,0.9738,0.9586,1.0614,1.0,3.31,-1.5576
2025-11-01,2025,11,35,South,Municipal,Residential Filters,RES-004,1,39.58,36.74,0.0716,22.69,0.3824,36.74,14.05,0,0.0,0.9193,0.9376,1.0726,0.91,2.968,-1.5576
2025-12-01,2025,12,36,South,Municipal,Residential Filters,RES-004,1,39.46,34.43,0.1276,22.69,0.3408,34.43,11.73,1,4253.35,0.981,0.9799,1.0718,0.8441,1.65,-1.5576
2023-01-01,2023,1,1,South,Municipal,Residential Filters,RES-005,2,30.24,27.73,0.0832,18.09,0.3477,55.46,19.28,0,0.0,1.0171,1.037,0.9943,0.82,1.369,-1.5576
2023-02-01,2023,2,2,South,Municipal,Residential Filters,RES-005,1,29.61,29.26,0.0119,18.09,0.3818,29.26,11.17,0,0.0,0.9981,1.0556,1.0103,0.8441,1.894,-1.5576
2023-03-01,2023,3,3,South,Municipal,Residential Filters,RES-005,1,32.24,29.86,0.0737,18.09,0.3942,29.86,11.77,0,0.0,1.0505,1.0768,1.0063,0.91,3.621,-1.5576
2023-04-01,2023,4,4,South,Municipal,Residential Filters,RES-005,2,27.69,27.4,0.0104,18.09,0.34,54.81,18.63,1,4323.27,1.0251,1.0786,1.0152,1.0,2.848,-1.5576
2023-05-01,2023,5,5,South,Municipal,Residential Filters,RES-005,1,31.78,31.39,0.0123,18.09,0.4237,31.39,13.3,0,0.0,1.0245,1.0171,1.0072,1.09,2.689,-1.5576
2023-06-01,2023,6,6,South,Municipal,Residential Filters,RES-005,2,30.29,27.04,0.1075,18.09,0.331,54.07,17.9,0,0.0,1.009,0.9949,1.0165,1.1559,4.521,-1.5576
2023-07-01,2023,7,7,South,Municipal,Residential Filters,RES-005,2,29.6,28.18,0.0477,18.09,0.3582,56.36,20.19,1,7676.41,1.0461,1.0329,1.0124,1.18,3.032,-1.5576
2023-08-01,2023,8,8,South,Municipal,Residential Filters,RES-005,2,29.63,28.71,0.0308,18.09,0.3701,57.43,21.25,0,0.0,1.069,1.0089,1.0132,1.1559,2.207,-1.5576
